time,open,high,low,close
2026-08-18 17:45:00,184.89353,184.90287,184.84656,184.87067
2026-08-18 18:00:00,184.86607,184.87274,184.81078,184.83937
2026-08-18 18:15:00,184.83288,184.84224,184.80233,184.84061
2026-08-18 18:30:00,184.8375,184.85583,184.79823,184.82728
2026-08-18 18:45:00,184.8237,184.84338,184.78577,184.84064
2026-08-18 19:00:00,184.83074,184.8526,184.80102,184.80831
2026-08-18 19:15:00,184.8148,184.83288,184.77438,184.80047
2026-08-18 19:30:00,184.80144,184.82021,184.75249,184.76062
2026-08-18 19:45:00,184.76465,184.81943,184.76465,184.81775
2026-08-18 20:00:00,184.80982,184.83132,184.76834,184.82875
2026-08-18 20:15:00,184.82419,184.87146,184.80393,184.86721
2026-08-18 20:30:00,184.86019,184.86423,184.80533,184.83576
2026-08-18 20:45:00,184.82744,184.88697,184.82744,184.88292
2026-08-18 21:00:00,184.87773,184.92085,184.86932,184.8841
2026-08-18 21:15:00,184.89024,184.89924,184.86269,184.87336
2026-08-18 21:30:00,184.88191,184.89666,184.85595,184.89585
2026-08-18 21:45:00,184.89302,184.89302,184.84293,184.89046
2026-08-18 22:00:00,184.88493,184.90608,184.85225,184.85693
2026-08-18 22:15:00,184.8634,184.87879,184.80303,184.8347
2026-08-18 22:30:00,184.8263,184.85855,184.79087,184.84192
2026-08-18 22:45:00,184.84321,184.86286,184.79464,184.81506
2026-08-18 23:00:00,184.83199,184.85686,184.79668,184.83045
2026-08-18 23:15:00,184.82801,184.8577,184.79777,184.81324
2026-08-18 23:30:00,184.81817,184.87901,184.78124,184.83141
2026-08-18 23:45:00,184.84707,184.8711,184.79231,184.80734
2026-08-19 00:00:00,184.79775,184.82562,184.72393,184.79983
2026-08-19 00:15:00,184.81092,184.84892,184.74525,184.75529
2026-08-19 00:30:00,184.77348,184.81183,184.74705,184.80075
2026-08-19 00:45:00,184.79576,184.8468,184.70839,184.7999
2026-08-19 01:00:00,184.82934,184.82934,184.71909,184.79498
2026-08-19 01:15:00,184.79129,184.83331,184.7627,184.8154
2026-08-19 01:30:00,184.81061,184.82703,184.7896,184.79631
